"date_updated","state","start_date","end_date","tot_cases","new_cases","tot_deaths","new_deaths","new_historic_cases","new_historic_deaths"
"03/02/2023","NYC","02/23/2023","03/01/2023","3,240,549","5,394","44,973","9","0","0"
"03/09/2023","NYC","03/02/2023","03/08/2023","3,245,017","4,468","44,992","19","0","0"
"03/16/2023","NYC","03/09/2023","03/15/2023","3,248,284","3,267","45,003","11","0","0"
"03/23/2023","NYC","03/16/2023","03/22/2023","3,251,138","2,854","45,112","109","0","0"
"03/30/2023","NYC","03/23/2023","03/29/2023","3,254,897","3,759","45,134","22","0","0"
"04/06/2023","NYC","03/30/2023","04/05/2023","3,256,045","1,148","45,143","9","0","0"
"04/13/2023","NYC","04/06/2023","04/12/2023","3,258,412","2,367","45,158","15","0","0"
"04/20/2023","NYC","04/13/2023","04/19/2023","3,260,532","2,120","45,158","0","0","0"
"04/27/2023","NYC","04/20/2023","04/26/2023","3,262,546","2,014","45,160","2","0","0"
"05/04/2023","NYC","04/27/2023","05/03/2023","3,264,817","2,271","45,169","9","0","0"
"05/11/2023","NYC","05/04/2023","05/10/2023","3,266,726","1,909","45,181","12","0","0"
"01/23/2020","OH","01/16/2020","01/22/2020","0","0","0","0","0","0"
"01/30/2020","OH","01/23/2020","01/29/2020","0","0","0","0","0","0"
"02/06/2020","OH","01/30/2020","02/05/2020","0","0","0","0","0","0"
"02/13/2020","OH","02/06/2020","02/12/2020","0","0","0","0","0","0"
"02/20/2020","OH","02/13/2020","02/19/2020","0","0","0","0","0","0"
"02/27/2020","OH","02/20/2020","02/26/2020","0","0","0","0","0","0"
"03/05/2020","OH","02/27/2020","03/04/2020","0","0","0","0","0","0"
"03/12/2020","OH","03/05/2020","03/11/2020","4","4","0","0","0","0"
"03/19/2020","OH","03/12/2020","03/18/2020","89","85","4","4","0","0"
"03/26/2020","OH","03/19/2020","03/25/2020","705","616","26","22","0","0"
"04/02/2020","OH","03/26/2020","04/01/2020","2,548","1,843","108","82","0","0"
"04/09/2020","OH","04/02/2020","04/08/2020","5,149","2,601","261","153","0","0"
"04/16/2020","OH","04/09/2020","04/15/2020","7,791","2,642","470","209","0","0"
"04/23/2020","OH","04/16/2020","04/22/2020","14,120","6,329","742","272","0","0"
"04/30/2020","OH","04/23/2020","04/29/2020","17,303","3,183","1,053","311","0","0"
